Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
spiral,Uniform,MultiMember,Average,0.25,0.0114 (0.01)
spiral,Uniform,MultiMember,Single,0.25,0.0227 (0.02)
spiral,Uniform,MultiMember,Complete,0.25,0.0173 (0.01)
spiral,Quantization,K-Means,Average,0,0.065 (0.01)
spiral,Quantization,K-Means,Single,0,0.0742 (0.08)
spiral,Quantization,K-Means,Complete,0,0.0496 (0.03)
spiral,Quantization,Agglomerative,Average,0,0.0725 (0.0)
spiral,Quantization,Agglomerative,Single,0,0.0529 (0.03)
spiral,Quantization,Agglomerative,Complete,0,0.2571 (0.37)
spiral,Quantization,MultiMember,Average,0,0.0709 (0.01)
spiral,Quantization,MultiMember,Single,0,0.012 (0.01)
spiral,Quantization,MultiMember,Complete,0,0.0446 (0.02)
spiral,Quantization,K-Means,Average,0.02,0.0674 (0.02)
spiral,Quantization,K-Means,Single,0.02,0.0281 (0.02)
spiral,Quantization,K-Means,Complete,0.02,0.0362 (0.02)
spiral,Quantization,Agglomerative,Average,0.02,0.0711 (0.01)
spiral,Quantization,Agglomerative,Single,0.02,0.0436 (0.03)
spiral,Quantization,Agglomerative,Complete,0.02,0.0751 (0.01)
spiral,Quantization,MultiMember,Average,0.02,0.0624 (0.03)
spiral,Quantization,MultiMember,Single,0.02,0.0456 (0.03)
spiral,Quantization,MultiMember,Complete,0.02,0.0624 (0.02)
spiral,Quantization,K-Means,Average,0.05,0.0575 (0.01)
spiral,Quantization,K-Means,Single,0.05,0.0556 (0.06)
spiral,Quantization,K-Means,Complete,0.05,0.0528 (0.01)
spiral,Quantization,Agglomerative,Average,0.05,0.0667 (0.03)
spiral,Quantization,Agglomerative,Single,0.05,0.0574 (0.06)
spiral,Quantization,Agglomerative,Complete,0.05,0.0718 (0.01)
spiral,Quantization,MultiMember,Average,0.05,0.0682 (0.06)
spiral,Quantization,MultiMember,Single,0.05,0.1017 (0.06)
spiral,Quantization,MultiMember,Complete,0.05,0.031 (0.03)
spiral,Quantization,K-Means,Average,0.1,0.0568 (0.02)
spiral,Quantization,K-Means,Single,0.1,0.0377 (0.03)
spiral,Quantization,K-Means,Complete,0.1,0.0379 (0.01)
spiral,Quantization,Agglomerative,Average,0.1,0.0253 (0.01)
spiral,Quantization,Agglomerative,Single,0.1,0.0349 (0.03)
spiral,Quantization,Agglomerative,Complete,0.1,0.0657 (0.08)
spiral,Quantization,MultiMember,Average,0.1,0.0311 (0.03)
spiral,Quantization,MultiMember,Single,0.1,0.113 (0.06)
spiral,Quantization,MultiMember,Complete,0.1,0.0355 (0.02)
spiral,Quantization,K-Means,Average,0.15,0.0616 (0.01)
spiral,Quantization,K-Means,Single,0.15,0.0419 (0.04)
spiral,Quantization,K-Means,Complete,0.15,0.0303 (0.01)
spiral,Quantization,Agglomerative,Average,0.15,0.0154 (0.01)
spiral,Quantization,Agglomerative,Single,0.15,0.0096 (0.0)
spiral,Quantization,Agglomerative,Complete,0.15,0.0072 (0.01)
spiral,Quantization,MultiMember,Average,0.15,0.0335 (0.02)
spiral,Quantization,MultiMember,Single,0.15,0.0155 (0.01)
spiral,Quantization,MultiMember,Complete,0.15,0.0069 (0.0)
spiral,Quantization,K-Means,Average,0.25,0.0629 (0.01)
spiral,Quantization,K-Means,Single,0.25,0.0261 (0.02)
spiral,Quantization,K-Means,Complete,0.25,0.0587 (0.02)
spiral,Quantization,Agglomerative,Average,0.25,0.0188 (0.04)
spiral,Quantization,Agglomerative,Single,0.25,0.0454 (0.04)
spiral,Quantization,Agglomerative,Complete,0.25,0.0514 (0.03)
spiral,Quantization,MultiMember,Average,0.25,0.0765 (0.01)
spiral,Quantization,MultiMember,Single,0.25,0.01 (0.01)
spiral,Quantization,MultiMember,Complete,0.25,0.0361 (0.02)
two_bananas,Gaussian,K-Means,Average,0,0.4091 (0.03)
two_bananas,Gaussian,K-Means,Single,0,1.0 (0.0)
two_bananas,Gaussian,K-Means,Complete,0,0.6569 (0.13)
two_bananas,Gaussian,Agglomerative,Average,0,0.9427 (0.11)
two_bananas,Gaussian,Agglomerative,Single,0,1.0 (0.0)
two_bananas,Gaussian,Agglomerative,Complete,0,0.828 (0.14)
two_bananas,Gaussian,MultiMember,Average,0,0.8142 (0.15)
two_bananas,Gaussian,MultiMember,Single,0,1.0 (0.0)
two_bananas,Gaussian,MultiMember,Complete,0,0.7855 (0.19)
two_bananas,Gaussian,K-Means,Average,0.02,0.3924 (0.06)
two_bananas,Gaussian,K-Means,Single,0.02,0.8489 (0.08)
two_bananas,Gaussian,K-Means,Complete,0.02,0.5675 (0.14)
two_bananas,Gaussian,Agglomerative,Average,0.02,0.4928 (0.02)
two_bananas,Gaussian,Agglomerative,Single,0.02,0.5129 (0.02)
two_bananas,Gaussian,Agglomerative,Complete,0.02,0.3159 (0.23)
two_bananas,Gaussian,MultiMember,Average,0.02,0.5534 (0.07)
two_bananas,Gaussian,MultiMember,Single,0.02,0.4114 (0.39)
two_bananas,Gaussian,MultiMember,Complete,0.02,0.4847 (0.02)
two_bananas,Gaussian,K-Means,Average,0.05,0.7103 (0.04)
two_bananas,Gaussian,K-Means,Single,0.05,0.7248 (0.01)
two_bananas,Gaussian,K-Means,Complete,0.05,0.5941 (0.11)
two_bananas,Gaussian,Agglomerative,Average,0.05,0.5354 (0.32)
two_bananas,Gaussian,Agglomerative,Single,0.05,0.7214 (0.0)
two_bananas,Gaussian,Agglomerative,Complete,0.05,0.4964 (0.18)
two_bananas,Gaussian,MultiMember,Average,0.05,0.6498 (0.15)
two_bananas,Gaussian,MultiMember,Single,0.05,0.6052 (0.23)
two_bananas,Gaussian,MultiMember,Complete,0.05,0.7248 (0.01)
two_bananas,Gaussian,K-Means,Average,0.1,0.402 (0.03)
two_bananas,Gaussian,K-Means,Single,0.1,0.0096 (0.0)
two_bananas,Gaussian,K-Means,Complete,0.1,0.49 (0.04)
two_bananas,Gaussian,Agglomerative,Average,0.1,0.3928 (0.13)
two_bananas,Gaussian,Agglomerative,Single,0.1,0.5339 (0.0)
two_bananas,Gaussian,Agglomerative,Complete,0.1,0.3665 (0.2)
two_bananas,Gaussian,MultiMember,Average,0.1,0.5095 (0.11)
two_bananas,Gaussian,MultiMember,Single,0.1,0.5093 (0.24)
two_bananas,Gaussian,MultiMember,Complete,0.1,0.3548 (0.19)
two_bananas,Gaussian,K-Means,Average,0.15,0.3001 (0.04)
two_bananas,Gaussian,K-Means,Single,0.15,0.2218 (0.18)
two_bananas,Gaussian,K-Means,Complete,0.15,0.4078 (0.04)
two_bananas,Gaussian,Agglomerative,Average,0.15,0.2712 (0.21)
two_bananas,Gaussian,Agglomerative,Single,0.15,0.292 (0.02)
two_bananas,Gaussian,Agglomerative,Complete,0.15,0.4414 (0.0)
two_bananas,Gaussian,MultiMember,Average,0.15,0.3798 (0.08)
two_bananas,Gaussian,MultiMember,Single,0.15,0.1449 (0.18)
two_bananas,Gaussian,MultiMember,Complete,0.15,0.399 (0.08)
two_bananas,Gaussian,K-Means,Average,0.25,0.4452 (0.04)
two_bananas,Gaussian,K-Means,Single,0.25,0.0378 (0.05)
two_bananas,Gaussian,K-Means,Complete,0.25,0.2845 (0.16)
two_bananas,Gaussian,Agglomerative,Average,0.25,0.2166 (0.04)
two_bananas,Gaussian,Agglomerative,Single,0.25,0.2238 (0.06)
two_bananas,Gaussian,Agglomerative,Complete,0.25,0.1576 (0.09)
two_bananas,Gaussian,MultiMember,Average,0.25,0.193 (0.11)
two_bananas,Gaussian,MultiMember,Single,0.25,0.12 (0.11)
two_bananas,Gaussian,MultiMember,Complete,0.25,0.2946 (0.16)
two_bananas,Uniform,K-Means,Average,0,0.7165 (0.26)
two_bananas,Uniform,K-Means,Single,0,0.9044 (0.12)
two_bananas,Uniform,K-Means,Complete,0,0.6385 (0.13)
two_bananas,Uniform,Agglomerative,Average,0,0.828 (0.14)
two_bananas,Uniform,Agglomerative,Single,0,0.8854 (0.14)
two_bananas,Uniform,Agglomerative,Complete,0,0.7707 (0.11)
two_bananas,Uniform,MultiMember,Average,0,0.7649 (0.12)
two_bananas,Uniform,MultiMember,Single,0,1.0 (0.0)
two_bananas,Uniform,MultiMember,Complete,0,0.8187 (0.15)
two_bananas,Uniform,K-Means,Average,0.02,0.4917 (0.07)
two_bananas,Uniform,K-Means,Single,0.02,0.9024 (0.0)
two_bananas,Uniform,K-Means,Complete,0.02,0.6455 (0.04)
two_bananas,Uniform,Agglomerative,Average,0.02,0.3578 (0.1)
two_bananas,Uniform,Agglomerative,Single,0.02,0.3198 (0.22)
two_bananas,Uniform,Agglomerative,Complete,0.02,0.596 (0.27)
two_bananas,Uniform,MultiMember,Average,0.02,0.4208 (0.05)
two_bananas,Uniform,MultiMember,Single,0.02,0.6856 (0.31)
two_bananas,Uniform,MultiMember,Complete,0.02,0.6569 (0.15)
two_bananas,Uniform,K-Means,Average,0.05,0.4816 (0.1)
two_bananas,Uniform,K-Means,Single,0.05,0.1671 (0.25)
two_bananas,Uniform,K-Means,Complete,0.05,0.5105 (0.11)
two_bananas,Uniform,Agglomerative,Average,0.05,0.124 (0.09)
two_bananas,Uniform,Agglomerative,Single,0.05,0.26 (0.22)
two_bananas,Uniform,Agglomerative,Complete,0.05,0.2319 (0.1)
two_bananas,Uniform,MultiMember,Average,0.05,0.4415 (0.14)
two_bananas,Uniform,MultiMember,Single,0.05,0.1933 (0.26)
two_bananas,Uniform,MultiMember,Complete,0.05,0.4586 (0.01)
two_bananas,Uniform,K-Means,Average,0.1,0.3822 (0.08)
two_bananas,Uniform,K-Means,Single,0.1,0.0283 (0.02)
two_bananas,Uniform,K-Means,Complete,0.1,0.3713 (0.02)
two_bananas,Uniform,Agglomerative,Average,0.1,0.2109 (0.17)
two_bananas,Uniform,Agglomerative,Single,0.1,0.1723 (0.13)
two_bananas,Uniform,Agglomerative,Complete,0.1,0.1839 (0.14)
two_bananas,Uniform,MultiMember,Average,0.1,0.3398 (0.06)
two_bananas,Uniform,MultiMember,Single,0.1,0.0854 (0.09)
two_bananas,Uniform,MultiMember,Complete,0.1,0.368 (0.02)
two_bananas,Uniform,K-Means,Average,0.15,0.3892 (0.04)
two_bananas,Uniform,K-Means,Single,0.15,0.0843 (0.14)
two_bananas,Uniform,K-Means,Complete,0.15,0.3016 (0.08)
two_bananas,Uniform,Agglomerative,Average,0.15,0.1179 (0.09)
two_bananas,Uniform,Agglomerative,Single,0.15,0.195 (0.0)
two_bananas,Uniform,Agglomerative,Complete,0.15,0.1179 (0.09)
two_bananas,Uniform,MultiMember,Average,0.15,0.3366 (0.1)
two_bananas,Uniform,MultiMember,Single,0.15,0.1034 (0.12)
two_bananas,Uniform,MultiMember,Complete,0.15,0.2421 (0.14)
two_bananas,Uniform,K-Means,Average,0.25,0.2756 (0.06)
two_bananas,Uniform,K-Means,Single,0.25,0.0093 (0.0)
two_bananas,Uniform,K-Means,Complete,0.25,0.3147 (0.04)
two_bananas,Uniform,Agglomerative,Average,0.25,0.1685 (0.13)
two_bananas,Uniform,Agglomerative,Single,0.25,0.0367 (0.05)
two_bananas,Uniform,Agglomerative,Complete,0.25,0.2025 (0.1)
two_bananas,Uniform,MultiMember,Average,0.25,0.2841 (0.03)
two_bananas,Uniform,MultiMember,Single,0.25,0.0685 (0.1)
two_bananas,Uniform,MultiMember,Complete,0.25,0.2918 (0.04)
two_bananas,Quantization,K-Means,Average,0,0.4583 (0.1)
two_bananas,Quantization,K-Means,Single,0,0.9522 (0.1)
two_bananas,Quantization,K-Means,Complete,0,0.6094 (0.11)
two_bananas,Quantization,Agglomerative,Average,0,0.9427 (0.11)
two_bananas,Quantization,Agglomerative,Single,0,0.828 (0.14)
two_bananas,Quantization,Agglomerative,Complete,0,0.8854 (0.14)
two_bananas,Quantization,MultiMember,Average,0,0.7151 (0.04)
two_bananas,Quantization,MultiMember,Single,0,1.0 (0.0)
two_bananas,Quantization,MultiMember,Complete,0,0.7471 (0.13)
two_bananas,Quantization,K-Means,Average,0.02,0.4606 (0.05)
two_bananas,Quantization,K-Means,Single,0.02,1.0 (0.0)
two_bananas,Quantization,K-Means,Complete,0.02,0.6551 (0.11)
two_bananas,Quantization,Agglomerative,Average,0.02,0.697 (0.03)
two_bananas,Quantization,Agglomerative,Single,0.02,0.7263 (0.16)
two_bananas,Quantization,Agglomerative,Complete,0.02,0.6806 (0.04)
two_bananas,Quantization,MultiMember,Average,0.02,0.7649 (0.12)
two_bananas,Quantization,MultiMember,Single,0.02,1.0 (0.0)
two_bananas,Quantization,MultiMember,Complete,0.02,0.7264 (0.03)
two_bananas,Quantization,K-Means,Average,0.05,0.4723 (0.12)
two_bananas,Quantization,K-Means,Single,0.05,1.0 (0.0)
two_bananas,Quantization,K-Means,Complete,0.05,0.6994 (0.1)
two_bananas,Quantization,Agglomerative,Average,0.05,0.6818 (0.19)
two_bananas,Quantization,Agglomerative,Single,0.05,0.8854 (0.14)
two_bananas,Quantization,Agglomerative,Complete,0.05,0.7391 (0.23)
two_bananas,Quantization,MultiMember,Average,0.05,0.7194 (0.17)
two_bananas,Quantization,MultiMember,Single,0.05,1.0 (0.0)
two_bananas,Quantization,MultiMember,Complete,0.05,0.8854 (0.14)
two_bananas,Quantization,K-Means,Average,0.1,0.5146 (0.11)
two_bananas,Quantization,K-Means,Single,0.1,0.9044 (0.12)
two_bananas,Quantization,K-Means,Complete,0.1,0.6232 (0.12)
two_bananas,Quantization,Agglomerative,Average,0.1,0.7364 (0.13)
two_bananas,Quantization,Agglomerative,Single,0.1,0.6705 (0.0)
two_bananas,Quantization,Agglomerative,Complete,0.1,0.8023 (0.16)
two_bananas,Quantization,MultiMember,Average,0.1,0.5779 (0.11)
two_bananas,Quantization,MultiMember,Single,0.1,1.0 (0.0)
two_bananas,Quantization,MultiMember,Complete,0.1,0.7167 (0.25)
two_bananas,Quantization,K-Means,Average,0.15,0.5192 (0.15)
two_bananas,Quantization,K-Means,Single,0.15,0.9592 (0.08)
two_bananas,Quantization,K-Means,Complete,0.15,0.7796 (0.03)
two_bananas,Quantization,Agglomerative,Average,0.15,0.7568 (0.21)
two_bananas,Quantization,Agglomerative,Single,0.15,0.4794 (0.33)
two_bananas,Quantization,Agglomerative,Complete,0.15,0.9081 (0.18)
two_bananas,Quantization,MultiMember,Average,0.15,0.7564 (0.15)
two_bananas,Quantization,MultiMember,Single,0.15,1.0 (0.0)
two_bananas,Quantization,MultiMember,Complete,0.15,0.7557 (0.15)
two_bananas,Quantization,K-Means,Average,0.25,0.4954 (0.11)
two_bananas,Quantization,K-Means,Single,0.25,0.8243 (0.35)
two_bananas,Quantization,K-Means,Complete,0.25,0.6566 (0.15)
two_bananas,Quantization,Agglomerative,Average,0.25,0.8682 (0.16)
two_bananas,Quantization,Agglomerative,Single,0.25,0.6705 (0.0)
two_bananas,Quantization,Agglomerative,Complete,0.25,0.6705 (0.0)
two_bananas,Quantization,MultiMember,Average,0.25,0.6972 (0.18)
two_bananas,Quantization,MultiMember,Single,0.25,0.8243 (0.35)
two_bananas,Quantization,MultiMember,Complete,0.25,0.7478 (0.13)
dermatology,Gaussian,K-Means,Average,0,0.8593 (0.06)
dermatology,Gaussian,K-Means,Single,0,0.9091 (0.02)
dermatology,Gaussian,K-Means,Complete,0,0.7735 (0.08)
dermatology,Gaussian,Agglomerative,Average,0,0.8093 (0.09)
dermatology,Gaussian,Agglomerative,Single,0,0.6237 (0.12)
dermatology,Gaussian,Agglomerative,Complete,0,0.7107 (0.05)
dermatology,Gaussian,MultiMember,Average,0,0.8139 (0.07)
dermatology,Gaussian,MultiMember,Single,0,0.8845 (0.06)
dermatology,Gaussian,MultiMember,Complete,0,0.6955 (0.04)
dermatology,Gaussian,K-Means,Average,0.02,0.8642 (0.04)
dermatology,Gaussian,K-Means,Single,0.02,0.8827 (0.02)
dermatology,Gaussian,K-Means,Complete,0.02,0.7517 (0.07)
dermatology,Gaussian,Agglomerative,Average,0.02,0.8319 (0.07)
dermatology,Gaussian,Agglomerative,Single,0.02,0.8083 (0.06)
dermatology,Gaussian,Agglomerative,Complete,0.02,0.7345 (0.05)
dermatology,Gaussian,MultiMember,Average,0.02,0.7165 (0.14)
dermatology,Gaussian,MultiMember,Single,0.02,0.8185 (0.06)
dermatology,Gaussian,MultiMember,Complete,0.02,0.7534 (0.03)
dermatology,Gaussian,K-Means,Average,0.05,0.8971 (0.02)
dermatology,Gaussian,K-Means,Single,0.05,0.9174 (0.0)
dermatology,Gaussian,K-Means,Complete,0.05,0.7491 (0.08)
dermatology,Gaussian,Agglomerative,Average,0.05,0.8571 (0.05)
dermatology,Gaussian,Agglomerative,Single,0.05,0.811 (0.02)
dermatology,Gaussian,Agglomerative,Complete,0.05,0.6993 (0.01)
dermatology,Gaussian,MultiMember,Average,0.05,0.8322 (0.09)
dermatology,Gaussian,MultiMember,Single,0.05,0.8936 (0.07)
dermatology,Gaussian,MultiMember,Complete,0.05,0.6604 (0.1)
dermatology,Gaussian,K-Means,Average,0.1,0.8333 (0.04)
dermatology,Gaussian,K-Means,Single,0.1,0.7605 (0.1)
dermatology,Gaussian,K-Means,Complete,0.1,0.7412 (0.08)
dermatology,Gaussian,Agglomerative,Average,0.1,0.7846 (0.02)
dermatology,Gaussian,Agglomerative,Single,0.1,0.6754 (0.04)
dermatology,Gaussian,Agglomerative,Complete,0.1,0.6993 (0.15)
dermatology,Gaussian,MultiMember,Average,0.1,0.7992 (0.09)
dermatology,Gaussian,MultiMember,Single,0.1,0.5819 (0.09)
dermatology,Gaussian,MultiMember,Complete,0.1,0.6889 (0.02)
dermatology,Gaussian,K-Means,Average,0.15,0.8401 (0.03)
dermatology,Gaussian,K-Means,Single,0.15,0.5947 (0.1)
dermatology,Gaussian,K-Means,Complete,0.15,0.6966 (0.08)
dermatology,Gaussian,Agglomerative,Average,0.15,0.718 (0.05)
dermatology,Gaussian,Agglomerative,Single,0.15,0.6707 (0.03)
dermatology,Gaussian,Agglomerative,Complete,0.15,0.6811 (0.07)
dermatology,Gaussian,MultiMember,Average,0.15,0.5001 (0.25)
dermatology,Gaussian,MultiMember,Single,0.15,0.4892 (0.1)
dermatology,Gaussian,MultiMember,Complete,0.15,0.7043 (0.06)
dermatology,Gaussian,K-Means,Average,0.25,0.7677 (0.03)
dermatology,Gaussian,K-Means,Single,0.25,0.4244 (0.01)
dermatology,Gaussian,K-Means,Complete,0.25,0.6901 (0.04)
dermatology,Gaussian,Agglomerative,Average,0.25,0.5926 (0.06)
dermatology,Gaussian,Agglomerative,Single,0.25,0.6001 (0.07)
dermatology,Gaussian,Agglomerative,Complete,0.25,0.5976 (0.03)
dermatology,Gaussian,MultiMember,Average,0.25,0.5686 (0.14)
dermatology,Gaussian,MultiMember,Single,0.25,0.023 (0.0)
dermatology,Gaussian,MultiMember,Complete,0.25,0.546 (0.14)
dermatology,Uniform,K-Means,Average,0,0.863 (0.05)
dermatology,Uniform,K-Means,Single,0,0.9206 (0.02)
dermatology,Uniform,K-Means,Complete,0,0.8041 (0.12)
dermatology,Uniform,Agglomerative,Average,0,0.7699 (0.08)
dermatology,Uniform,Agglomerative,Single,0,0.6878 (0.1)
dermatology,Uniform,Agglomerative,Complete,0,0.7149 (0.05)
dermatology,Uniform,MultiMember,Average,0,0.8622 (0.04)
dermatology,Uniform,MultiMember,Single,0,0.8552 (0.09)
dermatology,Uniform,MultiMember,Complete,0,0.7395 (0.05)
dermatology,Uniform,K-Means,Average,0.02,0.8567 (0.04)
dermatology,Uniform,K-Means,Single,0.02,0.8995 (0.02)
dermatology,Uniform,K-Means,Complete,0.02,0.8093 (0.06)
dermatology,Uniform,Agglomerative,Average,0.02,0.8661 (0.06)
dermatology,Uniform,Agglomerative,Single,0.02,0.7293 (0.14)
dermatology,Uniform,Agglomerative,Complete,0.02,0.8044 (0.06)
dermatology,Uniform,MultiMember,Average,0.02,0.8284 (0.08)
dermatology,Uniform,MultiMember,Single,0.02,0.8316 (0.06)
dermatology,Uniform,MultiMember,Complete,0.02,0.7809 (0.08)
dermatology,Uniform,K-Means,Average,0.05,0.87 (0.06)
dermatology,Uniform,K-Means,Single,0.05,0.9171 (0.02)
dermatology,Uniform,K-Means,Complete,0.05,0.7996 (0.05)
dermatology,Uniform,Agglomerative,Average,0.05,0.8453 (0.05)
dermatology,Uniform,Agglomerative,Single,0.05,0.9211 (0.0)
dermatology,Uniform,Agglomerative,Complete,0.05,0.8231 (0.06)
dermatology,Uniform,MultiMember,Average,0.05,0.8074 (0.05)
dermatology,Uniform,MultiMember,Single,0.05,0.8747 (0.07)
dermatology,Uniform,MultiMember,Complete,0.05,0.8134 (0.04)
dermatology,Uniform,K-Means,Average,0.1,0.8916 (0.01)
dermatology,Uniform,K-Means,Single,0.1,0.7893 (0.04)
dermatology,Uniform,K-Means,Complete,0.1,0.8217 (0.03)
dermatology,Uniform,Agglomerative,Average,0.1,0.6455 (0.1)
dermatology,Uniform,Agglomerative,Single,0.1,0.7916 (0.05)
dermatology,Uniform,Agglomerative,Complete,0.1,0.6283 (0.01)
dermatology,Uniform,MultiMember,Average,0.1,0.8082 (0.07)
dermatology,Uniform,MultiMember,Single,0.1,0.6231 (0.14)
dermatology,Uniform,MultiMember,Complete,0.1,0.6905 (0.13)
dermatology,Uniform,K-Means,Average,0.15,0.8623 (0.05)
dermatology,Uniform,K-Means,Single,0.15,0.7728 (0.04)
dermatology,Uniform,K-Means,Complete,0.15,0.7541 (0.04)
dermatology,Uniform,Agglomerative,Average,0.15,0.6838 (0.12)
dermatology,Uniform,Agglomerative,Single,0.15,0.5809 (0.09)
dermatology,Uniform,Agglomerative,Complete,0.15,0.7054 (0.06)
dermatology,Uniform,MultiMember,Average,0.15,0.6413 (0.12)
dermatology,Uniform,MultiMember,Single,0.15,0.3948 (0.19)
dermatology,Uniform,MultiMember,Complete,0.15,0.6676 (0.11)
dermatology,Uniform,K-Means,Average,0.25,0.7289 (0.03)
dermatology,Uniform,K-Means,Single,0.25,0.4383 (0.01)
dermatology,Uniform,K-Means,Complete,0.25,0.6884 (0.02)
dermatology,Uniform,Agglomerative,Average,0.25,0.6053 (0.01)
dermatology,Uniform,Agglomerative,Single,0.25,0.5577 (0.09)
dermatology,Uniform,Agglomerative,Complete,0.25,0.547 (0.04)
dermatology,Uniform,MultiMember,Average,0.25,0.6039 (0.15)
dermatology,Uniform,MultiMember,Single,0.25,0.1026 (0.16)
dermatology,Uniform,MultiMember,Complete,0.25,0.5506 (0.08)
dermatology,Quantization,K-Means,Average,0,0.8665 (0.04)
dermatology,Quantization,K-Means,Single,0,0.915 (0.02)
dermatology,Quantization,K-Means,Complete,0,0.8599 (0.05)
dermatology,Quantization,Agglomerative,Average,0,0.7336 (0.05)
dermatology,Quantization,Agglomerative,Single,0,0.7625 (0.11)
dermatology,Quantization,Agglomerative,Complete,0,0.7327 (0.03)
dermatology,Quantization,MultiMember,Average,0,0.8286 (0.09)
dermatology,Quantization,MultiMember,Single,0,0.9092 (0.04)
dermatology,Quantization,MultiMember,Complete,0,0.7298 (0.03)
dermatology,Quantization,K-Means,Average,0.02,0.8791 (0.04)
dermatology,Quantization,K-Means,Single,0.02,0.9284 (0.0)
dermatology,Quantization,K-Means,Complete,0.02,0.7644 (0.09)
dermatology,Quantization,Agglomerative,Average,0.02,0.8737 (0.07)
dermatology,Quantization,Agglomerative,Single,0.02,0.8185 (0.08)
dermatology,Quantization,Agglomerative,Complete,0.02,0.7474 (0.09)
dermatology,Quantization,MultiMember,Average,0.02,0.8617 (0.06)
dermatology,Quantization,MultiMember,Single,0.02,0.9093 (0.04)
dermatology,Quantization,MultiMember,Complete,0.02,0.7199 (0.01)
dermatology,Quantization,K-Means,Average,0.05,0.8552 (0.05)
dermatology,Quantization,K-Means,Single,0.05,0.9111 (0.02)
dermatology,Quantization,K-Means,Complete,0.05,0.8192 (0.07)
dermatology,Quantization,Agglomerative,Average,0.05,0.8574 (0.07)
dermatology,Quantization,Agglomerative,Single,0.05,0.8136 (0.03)
dermatology,Quantization,Agglomerative,Complete,0.05,0.7899 (0.1)
dermatology,Quantization,MultiMember,Average,0.05,0.8126 (0.08)
dermatology,Quantization,MultiMember,Single,0.05,0.888 (0.04)
dermatology,Quantization,MultiMember,Complete,0.05,0.7544 (0.08)
dermatology,Quantization,K-Means,Average,0.1,0.8521 (0.04)
dermatology,Quantization,K-Means,Single,0.1,0.919 (0.02)
dermatology,Quantization,K-Means,Complete,0.1,0.7578 (0.12)
dermatology,Quantization,Agglomerative,Average,0.1,0.8467 (0.04)
dermatology,Quantization,Agglomerative,Single,0.1,0.7787 (0.09)
dermatology,Quantization,Agglomerative,Complete,0.1,0.809 (0.04)
dermatology,Quantization,MultiMember,Average,0.1,0.8442 (0.08)
dermatology,Quantization,MultiMember,Single,0.1,0.8936 (0.07)
dermatology,Quantization,MultiMember,Complete,0.1,0.7581 (0.06)
dermatology,Quantization,K-Means,Average,0.15,0.844 (0.05)
dermatology,Quantization,K-Means,Single,0.15,0.9078 (0.03)
dermatology,Quantization,K-Means,Complete,0.15,0.7695 (0.13)
dermatology,Quantization,Agglomerative,Average,0.15,0.8333 (0.08)
dermatology,Quantization,Agglomerative,Single,0.15,0.8535 (0.06)
dermatology,Quantization,Agglomerative,Complete,0.15,0.727 (0.03)
dermatology,Quantization,MultiMember,Average,0.15,0.829 (0.06)
dermatology,Quantization,MultiMember,Single,0.15,0.9182 (0.02)
dermatology,Quantization,MultiMember,Complete,0.15,0.7743 (0.1)
dermatology,Quantization,K-Means,Average,0.25,0.8573 (0.04)
dermatology,Quantization,K-Means,Single,0.25,0.9094 (0.02)
dermatology,Quantization,K-Means,Complete,0.25,0.7996 (0.09)
dermatology,Quantization,Agglomerative,Average,0.25,0.8726 (0.04)
dermatology,Quantization,Agglomerative,Single,0.25,0.9301 (0.0)
dermatology,Quantization,Agglomerative,Complete,0.25,0.7117 (0.05)
dermatology,Quantization,MultiMember,Average,0.25,0.8179 (0.08)
dermatology,Quantization,MultiMember,Single,0.25,0.9299 (0.0)
dermatology,Quantization,MultiMember,Complete,0.25,0.758 (0.09)
glass,Gaussian,K-Means,Average,0,0.3531 (0.04)
glass,Gaussian,K-Means,Single,0,0.3385 (0.03)
glass,Gaussian,K-Means,Complete,0,0.3898 (0.07)
glass,Gaussian,Agglomerative,Average,0,0.3506 (0.04)
glass,Gaussian,Agglomerative,Single,0,0.3405 (0.02)
glass,Gaussian,Agglomerative,Complete,0,0.3668 (0.02)
glass,Gaussian,MultiMember,Average,0,0.3047 (0.11)
glass,Gaussian,MultiMember,Single,0,0.2733 (0.1)
glass,Gaussian,MultiMember,Complete,0,0.3756 (0.02)
glass,Gaussian,K-Means,Average,0.02,0.3668 (0.03)
glass,Gaussian,K-Means,Single,0.02,0.3458 (0.02)
glass,Gaussian,K-Means,Complete,0.02,0.376 (0.05)
glass,Gaussian,Agglomerative,Average,0.02,0.3545 (0.02)
glass,Gaussian,Agglomerative,Single,0.02,0.3245 (0.03)
glass,Gaussian,Agglomerative,Complete,0.02,0.3782 (0.02)
glass,Gaussian,MultiMember,Average,0.02,0.3569 (0.04)
glass,Gaussian,MultiMember,Single,0.02,0.2695 (0.1)
glass,Gaussian,MultiMember,Complete,0.02,0.3302 (0.02)
glass,Gaussian,K-Means,Average,0.05,0.2973 (0.02)
glass,Gaussian,K-Means,Single,0.05,0.2666 (0.09)
glass,Gaussian,K-Means,Complete,0.05,0.3324 (0.04)
glass,Gaussian,Agglomerative,Average,0.05,0.2905 (0.01)
glass,Gaussian,Agglomerative,Single,0.05,0.2835 (0.01)
glass,Gaussian,Agglomerative,Complete,0.05,0.3042 (0.02)
glass,Gaussian,MultiMember,Average,0.05,0.2846 (0.02)
